date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-03-04,SKU0189,14.0,21567.42,1540.53,0
2024-03-05,SKU0189,16.0,23519.36,1469.96,0
2024-03-06,SKU0189,21.0,31490.34,1499.54,0
2024-03-07,SKU0189,19.0,29052.14,1529.06,0
2024-03-08,SKU0189,13.0,19768.58,1520.66,0
2024-03-09,SKU0189,21.0,31779.51,1513.31,0
2024-03-10,SKU0189,19.0,27997.83,1473.57,0
2024-03-11,SKU0189,15.0,21185.25,1412.35,0
2024-03-12,SKU0189,16.0,23456.96,1466.06,0
2024-03-13,SKU0189,22.0,31684.84,1440.22,0
2024-03-14,SKU0189,15.0,21532.95,1435.53,0
2024-03-15,SKU0189,22.0,33302.06,1513.73,0
2024-03-16,SKU0189,26.0,37821.94,1454.69,0
2024-03-17,SKU0189,27.0,38560.59,1428.17,0
2024-03-18,SKU0189,20.0,29137.4,1456.87,0
2024-03-19,SKU0189,20.0,30140.2,1507.01,0
2024-03-20,SKU0189,19.0,28086.75,1478.25,0
2024-03-21,SKU0189,16.0,23881.12,1492.57,0
2024-03-22,SKU0189,24.0,35810.4,1492.1,0
2024-03-23,SKU0189,21.0,30599.94,1457.14,0
2024-03-24,SKU0189,22.0,31805.4,1445.7,0
2024-03-25,SKU0189,27.0,40964.67,1517.21,0
2024-03-26,SKU0189,20.0,29059.2,1452.96,0
2024-03-27,SKU0189,14.0,19591.46,1399.39,0
2024-03-28,SKU0189,18.0,27673.38,1537.41,0
2024-03-29,SKU0189,32.0,47438.08,1482.44,0
2024-03-30,SKU0189,28.0,39288.48,1403.16,0
2024-03-31,SKU0189,25.0,38290.0,1531.6,0
2024-04-01,SKU0189,20.0,29263.2,1463.16,0
2024-04-02,SKU0189,14.0,20010.62,1429.33,0
2024-04-03,SKU0189,15.0,22012.95,1467.53,0
2024-04-04,SKU0189,14.0,19756.66,1411.19,0
2024-04-05,SKU0189,16.0,23418.4,1463.65,0
2024-04-06,SKU0189,28.0,42747.32,1526.69,0
2024-04-07,SKU0189,19.0,28095.3,1478.7,0
2024-04-08,SKU0189,12.0,18265.44,1522.12,0
2024-04-09,SKU0189,16.0,23377.12,1461.07,0
2024-04-10,SKU0189,13.0,19350.37,1488.49,0
2024-04-11,SKU0189,18.0,25451.46,1413.97,0
2024-04-12,SKU0189,15.0,22971.0,1531.4,0
2024-04-13,SKU0189,25.0,37771.0,1510.84,0
2024-04-14,SKU0189,17.0,23914.75,1406.75,0
2024-04-15,SKU0189,16.0,22447.84,1402.99,0
2024-04-16,SKU0189,15.0,20941.35,1396.09,0
2024-04-17,SKU0189,17.0,24832.41,1460.73,0
2024-04-18,SKU0189,8.0,11698.96,1462.37,0
2024-04-19,SKU0189,14.0,21446.18,1531.87,0
2024-04-20,SKU0189,18.0,25303.86,1405.77,0
2024-04-21,SKU0189,19.0,29204.33,1537.07,0
2024-04-22,SKU0189,17.0,23790.14,1399.42,0
2024-04-23,SKU0189,19.0,27773.44,1461.76,0
2024-04-24,SKU0189,15.0,22632.45,1508.83,0
2024-04-25,SKU0189,19.0,26897.35,1415.65,0
2024-04-26,SKU0189,17.0,24375.96,1433.88,0
2024-04-27,SKU0189,23.0,34051.96,1480.52,0
2024-04-28,SKU0189,20.0,28414.6,1420.73,0
2024-04-29,SKU0189,16.0,23597.92,1474.87,0
2024-04-30,SKU0189,19.0,27493.95,1447.05,0
2024-05-01,SKU0189,28.0,40281.92,1438.64,0
2024-05-02,SKU0189,15.0,22216.2,1481.08,0
2024-05-03,SKU0189,11.0,16713.18,1519.38,0
2024-05-04,SKU0189,17.0,25199.1,1482.3,0
2024-05-05,SKU0189,16.0,23715.36,1482.21,0
2024-05-06,SKU0189,16.0,24036.32,1502.27,0
2024-05-07,SKU0189,15.0,20982.0,1398.8,0
2024-05-08,SKU0189,15.0,22058.7,1470.58,0
2024-05-09,SKU0189,13.0,18787.47,1445.19,0
2024-05-10,SKU0189,13.0,20029.36,1540.72,0
2024-05-11,SKU0189,18.0,27325.62,1518.09,0
2024-05-12,SKU0189,21.0,31674.3,1508.3,0
2024-05-13,SKU0189,11.0,16827.25,1529.75,0
2024-05-14,SKU0189,12.0,18043.68,1503.64,0
2024-05-15,SKU0189,19.0,27883.26,1467.54,0
2024-05-16,SKU0189,11.0,16502.2,1500.2,0
2024-05-17,SKU0189,17.0,24029.16,1413.48,0
2024-05-18,SKU0189,11.0,16136.67,1466.97,0
2024-05-19,SKU0189,15.0,22016.55,1467.77,0
2024-05-20,SKU0189,16.0,24522.08,1532.63,0
2024-05-21,SKU0189,12.0,18496.32,1541.36,0
2024-05-22,SKU0189,13.0,19868.94,1528.38,0
2024-05-23,SKU0189,9.0,13847.76,1538.64,0
2024-05-24,SKU0189,11.0,16590.53,1508.23,0
2024-05-25,SKU0189,12.0,17040.72,1420.06,0
2024-05-26,SKU0189,13.0,19032.39,1464.03,0
2024-05-27,SKU0189,16.0,22798.4,1424.9,0
2024-05-28,SKU0189,10.0,15083.2,1508.32,0
2024-05-29,SKU0189,15.0,22078.8,1471.92,0
2024-05-30,SKU0189,14.0,19838.28,1417.02,0
2024-05-31,SKU0189,11.0,16028.76,1457.16,0
2024-06-01,SKU0189,24.0,29755.44,1239.81,1
2024-06-02,SKU0189,42.0,52087.98,1240.19,1
2024-06-03,SKU0189,30.0,39087.0,1302.9,1
2024-06-04,SKU0189,30.0,31838.7,1061.29,1
2024-06-05,SKU0189,29.0,36901.34,1272.46,1
2024-06-06,SKU0189,26.0,30523.48,1173.98,1
2024-06-07,SKU0189,17.0,20938.22,1231.66,1
2024-06-08,SKU0189,34.0,35959.76,1057.64,1
2024-06-09,SKU0189,21.0,27150.27,1292.87,1
2024-06-10,SKU0189,25.0,32400.5,1296.02,1
2024-06-11,SKU0189,24.0,30878.16,1286.59,1
2024-06-12,SKU0189,20.0,21962.6,1098.13,1
2024-06-13,SKU0189,32.0,33592.96,1049.78,1
2024-06-14,SKU0189,35.0,44864.4,1281.84,1
2024-06-15,SKU0189,48.0,57405.12,1195.94,1
2024-06-16,SKU0189,25.0,38244.25,1529.77,0
2024-06-17,SKU0189,17.0,23777.9,1398.7,0
2024-06-18,SKU0189,18.0,26705.7,1483.65,0
2024-06-19,SKU0189,18.0,27250.92,1513.94,0
2024-06-20,SKU0189,14.0,20425.58,1458.97,0
2024-06-21,SKU0189,19.0,28780.06,1514.74,0
2024-06-22,SKU0189,17.0,24710.35,1453.55,0
2024-06-23,SKU0189,24.0,33973.44,1415.56,0
2024-06-24,SKU0189,18.0,27257.76,1514.32,0
2024-06-25,SKU0189,15.0,21882.75,1458.85,0
2024-06-26,SKU0189,12.0,17455.56,1454.63,0
2024-06-27,SKU0189,18.0,25576.92,1420.94,0
2024-06-28,SKU0189,13.0,19184.75,1475.75,0
2024-06-29,SKU0189,,32273.43,1536.83,0
2024-06-30,SKU0189,21.0,29733.27,1415.87,0
2024-07-01,SKU0189,20.0,27926.6,1396.33,0
2024-07-02,SKU0189,20.0,29026.6,1451.33,0
2024-07-03,SKU0189,18.0,26080.92,1448.94,0
2024-07-04,SKU0189,16.0,24189.76,1511.86,0
2024-07-05,SKU0189,21.0,30941.82,1473.42,0
2024-07-06,SKU0189,34.0,49442.46,1454.19,0
2024-07-07,SKU0189,29.0,41490.59,1430.71,0
2024-07-08,SKU0189,22.0,32698.82,1486.31,0
2024-07-09,SKU0189,18.0,27293.76,1516.32,0
2024-07-10,SKU0189,30.0,44489.7,1482.99,0
2024-07-11,SKU0189,22.0,30897.02,1404.41,0
2024-07-12,SKU0189,21.0,32209.8,1533.8,0
2024-07-13,SKU0189,28.0,39942.28,1426.51,0
2024-07-14,SKU0189,19.0,26793.8,1410.2,0
2024-07-15,SKU0189,20.0,30452.0,1522.6,0
2024-07-16,SKU0189,,34458.14,1498.18,0
2024-07-17,SKU0189,20.0,29201.6,1460.08,0
2024-07-18,SKU0189,13.0,19396.0,1492.0,0
2024-07-19,SKU0189,22.0,32062.36,1457.38,0
2024-07-20,SKU0189,23.0,33013.74,1435.38,0
2024-07-21,SKU0189,30.0,43417.2,1447.24,0
2024-07-22,SKU0189,19.0,28497.72,1499.88,0
2024-07-23,SKU0189,16.0,22446.88,1402.93,0
2024-07-24,SKU0189,20.0,30052.6,1502.63,0
2024-07-25,SKU0189,20.0,29974.8,1498.74,0
2024-07-26,SKU0189,23.0,34747.71,1510.77,0
2024-07-27,SKU0189,27.0,41145.84,1523.92,0
2024-07-28,SKU0189,21.0,32256.0,1536.0,0
2024-07-29,SKU0189,22.0,32680.34,1485.47,0
2024-07-30,SKU0189,23.0,32860.56,1428.72,0
2024-07-31,SKU0189,17.0,24330.57,1431.21,0
2024-08-01,SKU0189,26.0,39824.72,1531.72,0
2024-08-02,SKU0189,20.0,29456.0,1472.8,0
2024-08-03,SKU0189,40.0,61598.4,1539.96,0
2024-08-04,SKU0189,37.0,51803.7,1400.1,0
2024-08-05,SKU0189,23.0,34602.58,1504.46,0
2024-08-06,SKU0189,22.0,31508.62,1432.21,0
2024-08-07,SKU0189,25.0,36641.75,1465.67,0
2024-08-08,SKU0189,25.0,38453.25,1538.13,0
2024-08-09,SKU0189,24.0,34811.28,1450.47,0
2024-08-10,SKU0189,60.0,76461.6,1274.36,1
2024-08-11,SKU0189,41.0,52637.85,1283.85,1
2024-08-12,SKU0189,33.0,38070.45,1153.65,1
2024-08-13,SKU0189,31.0,40640.69,1310.99,1
2024-08-14,SKU0189,45.0,62679.15,1392.87,1
2024-08-15,SKU0189,66.0,85575.6,1296.6,1
2024-08-16,SKU0189,64.0,88137.6,1377.15,1
2024-08-17,SKU0189,81.0,113600.07,1402.47,1
2024-08-18,SKU0189,45.0,58149.9,1292.22,1
2024-08-19,SKU0189,60.0,71333.4,1188.89,1
2024-08-20,SKU0189,42.0,59334.24,1412.72,1
2024-08-21,SKU0189,28.0,40442.92,1444.39,0
2024-08-22,SKU0189,33.0,46719.42,1415.74,0
2024-08-23,SKU0189,32.0,47495.68,1484.24,0
2024-08-24,SKU0189,27.0,40238.91,1490.33,0
2024-08-25,SKU0189,29.0,43140.98,1487.62,0
2024-08-26,SKU0189,25.0,36314.25,1452.57,0
2024-08-27,SKU0189,26.0,38138.36,1466.86,0
2024-08-28,SKU0189,27.0,39351.42,1457.46,0
2024-08-29,SKU0189,33.0,49742.55,1507.35,0
2024-08-30,SKU0189,25.0,35150.25,1406.01,0
2024-08-31,SKU0189,29.0,43280.47,1492.43,0
2024-09-01,SKU0189,39.0,57998.07,1487.13,0
2024-09-02,SKU0189,27.0,39213.72,1452.36,0
2024-09-03,SKU0189,40.0,60642.4,1516.06,0
2024-09-04,SKU0189,24.0,36138.0,1505.75,0
2024-09-05,SKU0189,18.0,25163.64,1397.98,0
2024-09-06,SKU0189,25.0,37238.5,1489.54,0
2024-09-07,SKU0189,22.0,31399.94,1427.27,0
2024-09-08,SKU0189,41.0,61463.51,1499.11,0
2024-09-09,SKU0189,23.0,32515.1,1413.7,0
2024-09-10,SKU0189,44.0,64744.68,1471.47,0
2024-09-11,SKU0189,32.0,46173.12,1442.91,0
2024-09-12,SKU0189,29.0,43569.6,1502.4,0
2024-09-13,SKU0189,23.0,32125.48,1396.76,0
2024-09-14,SKU0189,40.0,59048.0,1476.2,0
2024-09-15,SKU0189,52.0,73927.36,1421.68,0
2024-09-16,SKU0189,19.0,27276.4,1435.6,0
2024-09-17,SKU0189,36.0,51282.72,1424.52,0
2024-09-18,SKU0189,26.0,38784.46,1491.71,0
2024-09-19,SKU0189,38.0,55096.96,1449.92,0
2024-09-20,SKU0189,26.0,39033.8,1501.3,0
2024-09-21,SKU0189,50.0,72435.0,1448.7,0
2024-09-22,SKU0189,43.0,60709.12,1411.84,0
2024-09-23,SKU0189,25.0,35108.75,1404.35,0
2024-09-24,SKU0189,25.0,38337.25,1533.49,0
2024-09-25,SKU0189,30.0,46160.4,1538.68,0
2024-09-26,SKU0189,24.0,36977.76,1540.74,0
2024-09-27,SKU0189,21.0,29700.93,1414.33,0
2024-09-28,SKU0189,48.0,71192.16,1483.17,0
2024-09-29,SKU0189,24.0,36126.72,1505.28,0
2024-09-30,SKU0189,41.0,59365.13,1447.93,0
2024-10-01,SKU0189,32.0,46240.96,1445.03,0
2024-10-02,SKU0189,76.0,109490.92,1440.67,0
2024-10-03,SKU0189,51.0,77200.74,1513.74,0
2024-10-04,SKU0189,40.0,59945.2,1498.63,0
2024-10-05,SKU0189,38.0,57539.6,1514.2,0
2024-10-06,SKU0189,59.0,90057.01,1526.39,0
2024-10-07,SKU0189,22.0,30965.88,1407.54,0
2024-10-08,SKU0189,37.0,52054.93,1406.89,0
2024-10-09,SKU0189,44.0,65288.52,1483.83,0
2024-10-10,SKU0189,32.0,46347.2,1448.35,0
2024-10-11,SKU0189,28.0,41899.48,1496.41,0
2024-10-12,SKU0189,33.0,48165.48,1459.56,0
2024-10-13,SKU0189,43.0,61245.76,1424.32,0
2024-10-14,SKU0189,21.0,29424.15,1401.15,0
2024-10-15,SKU0189,22.0,32312.72,1468.76,0
2024-10-16,SKU0189,31.0,45272.71,1460.41,0
2024-10-17,SKU0189,32.0,48265.92,1508.31,0
2024-10-18,SKU0189,38.0,54385.22,1431.19,0
2024-10-19,SKU0189,41.0,60649.25,1479.25,0
2024-10-20,SKU0189,74.0,92461.52,1249.48,1
2024-10-21,SKU0189,85.0,119286.45,1403.37,1
2024-10-22,SKU0189,70.0,94421.6,1348.88,1
2024-10-23,SKU0189,85.0,92115.35,1083.71,1
2024-10-24,SKU0189,57.0,76512.81,1342.33,1
2024-10-25,SKU0189,43.0,52969.55,1231.85,1
2024-10-26,SKU0189,74.0,78914.34,1066.41,1
2024-10-27,SKU0189,64.0,78497.92,1226.53,1
2024-10-28,SKU0189,58.0,70632.98,1217.81,1
2024-10-29,SKU0189,60.0,67349.4,1122.49,1
2024-10-30,SKU0189,46.0,56361.96,1225.26,1
2024-10-31,SKU0189,94.0,112401.44,1195.76,1
2024-11-01,SKU0189,71.0,100516.12,1415.72,1
2024-11-02,SKU0189,70.0,74928.0,1070.4,1
2024-11-03,SKU0189,138.0,166182.36,1204.22,1
2024-11-04,SKU0189,61.0,73459.25,1204.25,1
2024-11-05,SKU0189,67.0,74386.75,1110.25,1
2024-11-06,SKU0189,32.0,47810.88,1494.09,0
2024-11-07,SKU0189,27.0,37807.29,1400.27,0
2024-11-08,SKU0189,31.0,46155.59,1488.89,0
2024-11-09,SKU0189,41.0,62618.07,1527.27,0
2024-11-10,SKU0189,50.0,71138.5,1422.77,0
2024-11-11,SKU0189,38.0,56786.82,1494.39,0
2024-11-12,SKU0189,28.0,41022.52,1465.09,0
2024-11-13,SKU0189,41.0,57475.85,1401.85,0
2024-11-14,SKU0189,38.0,55584.88,1462.76,0
2024-11-15,SKU0189,47.0,66163.78,1407.74,0
2024-11-16,SKU0189,65.0,92338.35,1420.59,0
2024-11-17,SKU0189,53.0,76687.29,1446.93,0
2024-11-18,SKU0189,43.0,66279.34,1541.38,0
2024-11-19,SKU0189,32.0,45107.52,1409.61,0
2024-11-20,SKU0189,37.0,56228.53,1519.69,0
2024-11-21,SKU0189,19.0,26663.08,1403.32,0
2024-11-22,SKU0189,34.0,50357.06,1481.09,0
2024-11-23,SKU0189,51.0,75920.13,1488.63,0
2024-11-24,SKU0189,62.0,94913.94,1530.87,0
2024-11-25,SKU0189,36.0,52471.08,1457.53,0
2024-11-26,SKU0189,36.0,53614.44,1489.29,0
2024-11-27,SKU0189,34.0,47682.96,1402.44,0
2024-11-28,SKU0189,31.0,44902.26,1448.46,0
2024-11-29,SKU0189,30.0,42044.4,1401.48,0
2024-11-30,SKU0189,39.0,58788.6,1507.4,0
2024-12-01,SKU0189,56.0,86174.48,1538.83,0
2024-12-02,SKU0189,35.0,49480.9,1413.74,0
2024-12-03,SKU0189,28.0,42367.92,1513.14,0
2024-12-04,SKU0189,29.0,44299.24,1527.56,0
2024-12-05,SKU0189,22.0,31236.04,1419.82,0
2024-12-06,SKU0189,34.0,51161.16,1504.74,0
2024-12-07,SKU0189,39.0,59952.75,1537.25,0
2024-12-08,SKU0189,47.0,67612.79,1438.57,0
2024-12-09,SKU0189,42.0,59864.28,1425.34,0
2024-12-10,SKU0189,31.0,45735.23,1475.33,0
2024-12-11,SKU0189,35.0,53864.3,1538.98,0
2024-12-12,SKU0189,44.0,62457.12,1419.48,0
2024-12-13,SKU0189,31.0,45398.88,1464.48,0
2024-12-14,SKU0189,34.0,48767.22,1434.33,0
2024-12-15,SKU0189,49.0,69079.71,1409.79,0
2024-12-16,SKU0189,45.0,69298.65,1539.97,0
2024-12-17,SKU0189,45.0,68996.7,1533.26,0
2024-12-18,SKU0189,31.0,44378.98,1431.58,0
2024-12-19,SKU0189,29.0,41507.99,1431.31,0
2024-12-20,SKU0189,35.0,53694.55,1534.13,0
2024-12-21,SKU0189,46.0,64635.52,1405.12,0
2024-12-22,SKU0189,45.0,64146.6,1425.48,0
2024-12-23,SKU0189,32.0,48626.56,1519.58,0
2024-12-24,SKU0189,45.0,64588.95,1435.31,0
2024-12-25,SKU0189,80.0,113057.6,1413.22,0
2024-12-26,SKU0189,27.0,37773.54,1399.02,0
2024-12-27,SKU0189,30.0,42320.7,1410.69,0
2024-12-28,SKU0189,44.0,62054.52,1410.33,0
2024-12-29,SKU0189,45.0,69359.85,1541.33,0
2024-12-30,SKU0189,40.0,61511.6,1537.79,0
2024-12-31,SKU0189,34.0,47554.78,1398.67,0
2024-06-07,SKU0191,0.0,0.0,1214.29,1
2024-06-08,SKU0191,1.0,1003.43,1003.43,1
2024-06-09,SKU0191,2.0,2399.46,1199.73,1
2024-06-10,SKU0191,1.0,951.26,951.26,1
2024-06-11,SKU0191,2.0,1950.44,975.22,1
2024-06-12,SKU0191,2.0,2514.28,1257.14,1
2024-06-13,SKU0191,3.0,2977.56,992.52,1
2024-06-14,SKU0191,4.0,3987.88,996.97,1
2024-06-15,SKU0191,8.0,9188.88,1148.61,1
2024-06-16,SKU0191,4.0,5432.76,1358.19,0
2024-06-17,SKU0191,2.0,2690.88,1345.44,0
2024-06-18,SKU0191,4.0,5201.08,1300.27,0
2024-06-19,SKU0191,4.0,4995.44,1248.86,0
2024-06-20,SKU0191,5.0,6707.1,1341.42,0
2024-06-21,SKU0191,3.0,3726.51,1242.17,0
2024-06-22,SKU0191,7.0,8633.66,1233.38,0
2024-06-23,SKU0191,9.0,11209.68,1245.52,0
2024-06-24,SKU0191,7.0,9442.09,1348.87,0
2024-06-25,SKU0191,7.0,8863.89,1266.27,0
2024-06-26,SKU0191,8.0,10305.84,1288.23,0
2024-06-27,SKU0191,6.0,8072.52,1345.42,0
2024-06-28,SKU0191,8.0,10127.04,1265.88,0
2024-06-29,SKU0191,13.0,16914.17,1301.09,0
2024-06-30,SKU0191,9.0,11210.13,1245.57,0
2024-07-01,SKU0191,10.0,12782.5,1278.25,0
2024-07-02,SKU0191,,9994.72,1249.34,0
2024-07-03,SKU0191,10.0,13497.0,1349.7,0
2024-07-04,SKU0191,10.0,13151.8,1315.18,0
2024-07-05,SKU0191,12.0,15724.68,1310.39,0
2024-07-06,SKU0191,18.0,22905.9,1272.55,0
2024-07-07,SKU0191,15.0,19211.25,1280.75,0
2024-07-08,SKU0191,11.0,14093.86,1281.26,0
2024-07-09,SKU0191,9.0,11356.56,1261.84,0
2024-07-10,SKU0191,13.0,17477.33,1344.41,0
2024-07-11,SKU0191,12.0,15248.28,1270.69,0
2024-07-12,SKU0191,8.0,10806.24,1350.78,0
2024-07-13,SKU0191,17.0,23065.6,1356.8,0
2024-07-14,SKU0191,21.0,26527.2,1263.2,0
2024-07-15,SKU0191,12.0,15682.68,1306.89,0
2024-07-16,SKU0191,11.0,14297.47,1299.77,0
2024-07-17,SKU0191,12.0,15727.92,1310.66,0
2024-07-18,SKU0191,11.0,14360.61,1305.51,0
2024-07-19,SKU0191,9.0,12091.23,1343.47,0
2024-07-20,SKU0191,15.0,18735.3,1249.02,0
2024-07-21,SKU0191,14.0,18308.5,1307.75,0
2024-07-22,SKU0191,11.0,14451.47,1313.77,0
2024-07-23,SKU0191,13.0,16850.21,1296.17,0
2024-07-24,SKU0191,13.0,16629.99,1279.23,0
2024-07-25,SKU0191,8.0,10462.8,1307.85,0
2024-07-26,SKU0191,9.0,11455.11,1272.79,0
2024-07-27,SKU0191,14.0,17307.5,1236.25,0
2024-07-28,SKU0191,17.0,23093.99,1358.47,0
2024-07-29,SKU0191,9.0,11346.84,1260.76,0
2024-07-30,SKU0191,12.0,15830.64,1319.22,0
2024-07-31,SKU0191,8.0,9958.08,1244.76,0
2024-08-01,SKU0191,13.0,17307.29,1331.33,0
2024-08-02,SKU0191,12.0,15089.4,1257.45,0
2024-08-03,SKU0191,13.0,16648.84,1280.68,0
2024-08-04,SKU0191,17.0,23082.6,1357.8,0
2024-08-05,SKU0191,10.0,12781.0,1278.1,0
2024-08-06,SKU0191,9.0,11188.71,1243.19,0
2024-08-07,SKU0191,12.0,14961.72,1246.81,0
2024-08-08,SKU0191,12.0,15804.48,1317.04,0
2024-08-09,SKU0191,9.0,11537.37,1281.93,0
2024-08-10,SKU0191,38.0,39799.3,1047.35,1
2024-08-11,SKU0191,30.0,31962.6,1065.42,1
2024-08-12,SKU0191,17.0,16629.4,978.2,1
2024-08-13,SKU0191,18.0,17346.24,963.68,1
2024-08-14,SKU0191,28.0,31311.56,1118.27,1
2024-08-15,SKU0191,24.0,27428.64,1142.86,1
2024-08-16,SKU0191,24.0,23686.56,986.94,1
2024-08-17,SKU0191,31.0,33361.89,1076.19,1
2024-08-18,SKU0191,31.0,30597.0,987.0,1
2024-08-19,SKU0191,19.0,18533.36,975.44,1
2024-08-20,SKU0191,22.0,25207.82,1145.81,1
2024-08-21,SKU0191,12.0,15206.76,1267.23,0
2024-08-22,SKU0191,13.0,16547.31,1272.87,0
2024-08-23,SKU0191,12.0,14799.0,1233.25,0
2024-08-24,SKU0191,20.0,25028.2,1251.41,0
2024-08-25,SKU0191,18.0,22454.64,1247.48,0
2024-08-26,SKU0191,13.0,17405.96,1338.92,0
2024-08-27,SKU0191,12.0,15361.44,1280.12,0
2024-08-28,SKU0191,12.0,15709.56,1309.13,0
2024-08-29,SKU0191,12.0,15708.96,1309.08,0
2024-08-30,SKU0191,12.0,15307.8,1275.65,0
2024-08-31,SKU0191,14.0,17394.72,1242.48,0
2024-09-01,SKU0191,17.0,21121.82,1242.46,0
2024-09-02,SKU0191,10.0,12553.9,1255.39,0
2024-09-03,SKU0191,12.0,16138.56,1344.88,0
2024-09-04,SKU0191,6.0,7665.48,1277.58,0
2024-09-05,SKU0191,10.0,13056.2,1305.62,0
2024-09-06,SKU0191,8.0,10820.24,1352.53,0
2024-09-07,SKU0191,17.0,21861.83,1285.99,0
2024-09-08,SKU0191,14.0,17583.3,1255.95,0
2024-09-09,SKU0191,15.0,18620.1,1241.34,0
2024-09-10,SKU0191,8.0,10838.48,1354.81,0
2024-09-11,SKU0191,10.0,13121.9,1312.19,0
2024-09-12,SKU0191,14.0,17321.5,1237.25,0
2024-09-13,SKU0191,13.0,17301.18,1330.86,0
2024-09-14,SKU0191,20.0,26185.4,1309.27,0
2024-09-15,SKU0191,11.0,13957.9,1268.9,0
2024-09-16,SKU0191,10.0,12463.1,1246.31,0
2024-09-17,SKU0191,9.0,11497.68,1277.52,0
2024-09-18,SKU0191,12.0,16078.32,1339.86,0
2024-09-19,SKU0191,12.0,15924.0,1327.0,0
2024-09-20,SKU0191,14.0,18961.88,1354.42,0
2024-09-21,SKU0191,17.0,21145.11,1243.83,0
2024-09-22,SKU0191,15.0,19499.7,1299.98,0
2024-09-23,SKU0191,9.0,11730.42,1303.38,0
2024-09-24,SKU0191,11.0,13744.39,1249.49,0
2024-09-25,SKU0191,12.0,15488.4,1290.7,0
2024-09-26,SKU0191,12.0,14886.24,1240.52,0
2024-09-27,SKU0191,11.0,14026.32,1275.12,0
2024-09-28,SKU0191,13.0,17013.75,1308.75,0
2024-09-29,SKU0191,17.0,21981.17,1293.01,0
2024-09-30,SKU0191,12.0,15724.2,1310.35,0
2024-10-01,SKU0191,5.0,6642.1,1328.42,0
2024-10-02,SKU0191,18.0,22173.84,1231.88,0
2024-10-03,SKU0191,10.0,13189.8,1318.98,0
2024-10-04,SKU0191,12.0,14783.16,1231.93,0
2024-10-05,SKU0191,14.0,18763.78,1340.27,0
2024-10-06,SKU0191,16.0,19848.64,1240.54,0
2024-10-07,SKU0191,10.0,12758.1,1275.81,0
2024-10-08,SKU0191,11.0,14653.21,1332.11,0
2024-10-09,SKU0191,9.0,11964.87,1329.43,0
2024-10-10,SKU0191,12.0,15363.48,1280.29,0
2024-10-11,SKU0191,7.0,9350.32,1335.76,0
2024-10-12,SKU0191,17.0,21716.65,1277.45,0
2024-10-13,SKU0191,24.0,29528.4,1230.35,0
2024-10-14,SKU0191,10.0,13202.9,1320.29,0
2024-10-15,SKU0191,13.0,17464.46,1343.42,0
2024-10-16,SKU0191,9.0,11197.62,1244.18,0
2024-10-17,SKU0191,14.0,18570.44,1326.46,0
2024-10-18,SKU0191,10.0,12329.7,1232.97,0
2024-10-19,SKU0191,16.0,21338.88,1333.68,0
2024-10-20,SKU0191,34.0,31529.22,927.33,1
2024-10-21,SKU0191,14.0,15005.06,1071.79,1
2024-10-22,SKU0191,20.0,20290.8,1014.54,1
2024-10-23,SKU0191,21.0,23588.46,1123.26,1
2024-10-24,SKU0191,19.0,17206.97,905.63,1
2024-10-25,SKU0191,13.0,13394.68,1030.36,1
2024-10-26,SKU0191,42.0,44163.84,1051.52,1
2024-10-27,SKU0191,44.0,44027.28,1000.62,1
2024-10-28,SKU0191,9.0,10415.88,1157.32,1
2024-10-29,SKU0191,20.0,20923.2,1046.16,1
2024-10-30,SKU0191,20.0,20512.0,1025.6,1
2024-10-31,SKU0191,36.0,43257.6,1201.6,1
2024-11-01,SKU0191,15.0,14634.6,975.64,1
2024-11-02,SKU0191,38.0,44814.16,1179.32,1
2024-11-03,SKU0191,24.0,24584.16,1024.34,1
2024-11-04,SKU0191,15.0,17514.0,1167.6,1
2024-11-05,SKU0191,18.0,16978.86,943.27,1
2024-11-06,SKU0191,11.0,13750.44,1250.04,0
2024-11-07,SKU0191,10.0,13497.0,1349.7,0
2024-11-08,SKU0191,10.0,13308.9,1330.89,0
2024-11-09,SKU0191,18.0,23074.38,1281.91,0
2024-11-10,SKU0191,14.0,17946.32,1281.88,0
2024-11-11,SKU0191,10.0,12560.4,1256.04,0
2024-11-12,SKU0191,12.0,15105.48,1258.79,0
2024-11-13,SKU0191,10.0,12501.3,1250.13,0
2024-11-14,SKU0191,9.0,12085.83,1342.87,0
2024-11-15,SKU0191,11.0,14381.29,1307.39,0
2024-11-16,SKU0191,18.0,22997.34,1277.63,0
2024-11-17,SKU0191,18.0,23498.28,1305.46,0
2024-11-18,SKU0191,11.0,13779.04,1252.64,0
2024-11-19,SKU0191,12.0,15361.08,1280.09,0
2024-11-20,SKU0191,10.0,13304.5,1330.45,0
2024-11-21,SKU0191,9.0,11829.06,1314.34,0
2024-11-22,SKU0191,7.0,9200.1,1314.3,0
2024-11-23,SKU0191,12.0,16197.48,1349.79,0
2024-11-24,SKU0191,16.0,21155.36,1322.21,0
2024-11-25,SKU0191,10.0,12708.3,1270.83,0
2024-11-26,SKU0191,12.0,16054.92,1337.91,0
2024-11-27,SKU0191,11.0,14822.17,1347.47,0
2024-11-28,SKU0191,10.0,12575.4,1257.54,0
2024-11-29,SKU0191,8.0,10484.24,1310.53,0
2024-11-30,SKU0191,18.0,22968.72,1276.04,0
2024-12-01,SKU0191,19.0,25570.2,1345.8,0
2024-12-02,SKU0191,8.0,10794.4,1349.3,0
