date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2023-10-29,SKU0187,633,3101,30,1681
2023-11-05,SKU0187,1525,2662,30,1681
2023-11-12,SKU0187,2284,72,30,1681
2023-11-19,SKU0187,2180,0,30,1681
2023-11-26,SKU0187,2415,0,30,1681
2023-12-03,SKU0187,2954,0,30,1681
2023-12-10,SKU0187,2292,0,30,1681
2023-12-17,SKU0187,1310,2876,30,1681
2023-12-24,SKU0187,2568,0,30,1681
2023-12-31,SKU0187,1429,2891,30,1681
2024-01-07,SKU0187,1609,2815,30,1681
2024-01-14,SKU0187,2684,0,30,1681
2024-01-21,SKU0187,2589,0,30,1681
2024-01-28,SKU0187,2124,0,30,1681
2024-02-04,SKU0187,3742,0,30,1681
2024-02-11,SKU0187,2588,463,30,1681
2024-02-18,SKU0187,2322,0,30,1681
2024-02-25,SKU0187,5347,0,30,1681
2024-03-03,SKU0187,2085,0,30,1681
2024-03-10,SKU0187,1913,0,30,1681
2024-03-17,SKU0187,4581,14,30,1681
2024-03-24,SKU0187,3003,225,30,1681
2024-03-31,SKU0187,3492,475,30,1681
2024-04-07,SKU0187,1474,2762,30,1681
2024-04-14,SKU0187,4201,0,30,1681
2024-04-21,SKU0187,970,2264,30,1681
2024-04-28,SKU0187,3257,366,30,1681
2024-05-05,SKU0187,3575,0,30,1681
2024-05-12,SKU0187,2228,0,30,1681
2024-05-19,SKU0187,902,2900,30,1681
2024-05-26,SKU0187,1469,3343,30,1681
2024-06-02,SKU0187,2283,0,30,1681
2024-06-09,SKU0187,5493,152,30,1681
2024-06-16,SKU0187,5725,116,30,1681
2024-06-23,SKU0187,4025,0,30,1681
2024-06-30,SKU0187,2441,0,30,1681
2024-07-07,SKU0187,2879,0,30,1681
2024-07-14,SKU0187,713,3170,30,1681
2024-07-21,SKU0187,115,2923,30,1681
2024-07-28,SKU0187,4022,0,30,1681
2024-08-04,SKU0187,1841,216,30,1681
2024-08-11,SKU0187,5871,0,30,1681
2024-08-18,SKU0187,2688,482,30,1681
2024-08-25,SKU0187,5821,0,30,1681
2024-09-01,SKU0187,2336,0,30,1681
2024-09-08,SKU0187,4318,80,30,1681
2024-09-15,SKU0187,3169,255,30,1681
2024-09-22,SKU0187,3183,0,30,1681
2024-09-29,SKU0187,2306,135,30,1681
2024-10-06,SKU0187,2894,0,30,1681
2024-10-13,SKU0187,1283,3358,30,1681
2024-10-20,SKU0187,2263,0,30,1681
2024-10-27,SKU0187,1982,0,30,1681
2024-11-03,SKU0187,3121,167,30,1681
2024-11-10,SKU0187,234,2974,30,1681
2024-11-17,SKU0187,1952,0,30,1681
2024-11-24,SKU0187,1673,1770,30,1681
2024-12-01,SKU0187,265,2932,30,1681
2024-12-08,SKU0187,1598,2982,30,1681
2024-12-15,SKU0187,684,3069,30,1681
2024-12-22,SKU0187,83,3272,30,1681
2024-12-29,SKU0187,1260,2487,30,1681
2022-01-02,SKU0188,1350,283,17,1018
2022-01-09,SKU0188,1870,0,17,1018
2022-01-16,SKU0188,1768,0,17,1018
2022-01-23,SKU0188,834,1352,17,1018
2022-01-30,SKU0188,3937,0,17,1018
2022-02-06,SKU0188,1237,0,17,1018
2022-02-13,SKU0188,1972,245,17,1018
2022-02-20,SKU0188,844,1112,17,1018
2022-02-27,SKU0188,984,758,17,1018
2022-03-06,SKU0188,1604,0,17,1018
2022-03-13,SKU0188,1436,0,17,1018
2022-03-20,SKU0188,861,1735,17,1018
2022-03-27,SKU0188,554,904,17,1018
2022-04-03,SKU0188,1689,193,17,1018
2022-04-10,SKU0188,2018,83,17,1018
2022-04-17,SKU0188,2002,0,17,1018
2022-04-24,SKU0188,956,1455,17,1018
2022-05-01,SKU0188,803,1192,17,1018
2022-05-08,SKU0188,1390,0,17,1018
2022-05-15,SKU0188,483,560,17,1018
2022-05-22,SKU0188,785,1994,17,1018
2022-05-29,SKU0188,1467,0,17,1018
2022-06-05,SKU0188,261,1982,17,1018
2022-06-12,SKU0188,1568,0,17,1018
2022-06-19,SKU0188,1435,0,17,1018
2022-06-26,SKU0188,1757,0,17,1018
2022-07-03,SKU0188,1179,0,17,1018
2022-07-10,SKU0188,1015,521,17,1018
2022-07-17,SKU0188,789,693,17,1018
2022-07-24,SKU0188,195,1122,17,1018
2022-07-31,SKU0188,1004,1936,17,1018
2022-08-07,SKU0188,914,653,17,1018
2022-08-14,SKU0188,762,1904,17,1018
2022-08-21,SKU0188,949,1065,17,1018
2022-08-28,SKU0188,1229,0,17,1018
2022-09-04,SKU0188,1005,594,17,1018
2022-09-11,SKU0188,2730,0,17,1018
2022-09-18,SKU0188,1159,0,17,1018
2022-09-25,SKU0188,1191,0,17,1018
2022-10-02,SKU0188,1587,0,17,1018
2022-10-09,SKU0188,1737,0,17,1018
2022-10-16,SKU0188,1056,133,17,1018
2022-10-23,SKU0188,1282,0,17,1018
2022-10-30,SKU0188,1568,0,17,1018
2022-11-06,SKU0188,1031,0,17,1018
2022-11-13,SKU0188,2080,0,17,1018
2022-11-20,SKU0188,1218,0,17,1018
2022-11-27,SKU0188,3950,0,17,1018
2022-12-04,SKU0188,1580,0,17,1018
2022-12-11,SKU0188,2377,0,17,1018
2022-12-18,SKU0188,3329,207,17,1018
2022-12-25,SKU0188,2083,0,17,1018
2023-01-01,SKU0188,1549,267,17,1018
2023-01-08,SKU0188,640,1747,17,1018
2023-01-15,SKU0188,975,519,17,1018
2023-01-22,SKU0188,2545,0,17,1018
2023-01-29,SKU0188,1199,0,17,1018
2023-02-05,SKU0188,1932,82,17,1018
2023-02-12,SKU0188,389,664,17,1018
2023-02-19,SKU0188,1675,0,17,1018
2023-02-26,SKU0188,2816,63,17,1018
2023-03-05,SKU0188,529,1847,17,1018
2023-03-12,SKU0188,1869,56,17,1018
2023-03-19,SKU0188,1757,0,17,1018
2023-03-26,SKU0188,3513,0,17,1018
2023-04-02,SKU0188,1080,0,17,1018
2023-04-09,SKU0188,1413,0,17,1018
2023-04-16,SKU0188,2953,0,17,1018
2023-04-23,SKU0188,2160,99,17,1018
2023-04-30,SKU0188,1740,0,17,1018
2023-05-07,SKU0188,1073,108,17,1018
2023-05-14,SKU0188,1649,0,17,1018
2023-05-21,SKU0188,788,809,17,1018
2023-05-28,SKU0188,1298,0,17,1018
2023-06-04,SKU0188,1091,0,17,1018
2023-06-11,SKU0188,613,773,17,1018
2023-06-18,SKU0188,920,1723,17,1018
2023-06-25,SKU0188,1139,0,17,1018
2023-07-02,SKU0188,2167,211,17,1018
2023-07-09,SKU0188,192,1469,17,1018
2023-07-16,SKU0188,1614,150,17,1018
2023-07-23,SKU0188,948,1394,17,1018
2023-07-30,SKU0188,1919,0,17,1018
2023-08-06,SKU0188,1870,0,17,1018
2023-08-13,SKU0188,2047,274,17,1018
2023-08-20,SKU0188,1041,193,17,1018
2023-08-27,SKU0188,1069,9,17,1018
2023-09-03,SKU0188,1469,0,17,1018
2023-09-10,SKU0188,1279,222,17,1018
2023-09-17,SKU0188,2021,0,17,1018
2023-09-24,SKU0188,1154,0,17,1018
2023-10-01,SKU0188,498,2016,17,1018
2023-10-08,SKU0188,890,1483,17,1018
2023-10-15,SKU0188,461,879,17,1018
2023-10-22,SKU0188,1503,0,17,1018
2023-10-29,SKU0188,1601,0,17,1018
2023-11-05,SKU0188,1469,0,17,1018
2023-11-12,SKU0188,1404,0,17,1018
2023-11-19,SKU0188,1031,300,17,1018
2023-11-26,SKU0188,2169,64,17,1018
2023-12-03,SKU0188,2431,0,17,1018
2023-12-10,SKU0188,2215,0,17,1018
2023-12-17,SKU0188,2710,0,17,1018
2023-12-24,SKU0188,2404,287,17,1018
2023-12-31,SKU0188,2741,0,17,1018
2024-01-07,SKU0188,859,1619,17,1018
2024-01-14,SKU0188,1851,0,17,1018
2024-01-21,SKU0188,2079,264,17,1018
2024-01-28,SKU0188,1252,0,17,1018
2024-02-04,SKU0188,1848,0,17,1018
2024-02-11,SKU0188,2133,0,17,1018
2024-02-18,SKU0188,1769,81,17,1018
2024-02-25,SKU0188,3924,0,17,1018
2024-03-03,SKU0188,2352,134,17,1018
2024-03-10,SKU0188,2408,0,17,1018
2024-03-17,SKU0188,2428,0,17,1018
2024-03-24,SKU0188,940,1845,17,1018
2024-03-31,SKU0188,1268,0,17,1018
2024-04-07,SKU0188,839,790,17,1018
2024-04-14,SKU0188,1199,179,17,1018
2024-04-21,SKU0188,914,633,17,1018
2024-04-28,SKU0188,1545,56,17,1018
2024-05-05,SKU0188,1212,0,17,1018
2024-05-12,SKU0188,1654,0,17,1018
2024-05-19,SKU0188,1488,0,17,1018
2024-05-26,SKU0188,1189,0,17,1018
2024-06-02,SKU0188,1906,0,17,1018
2024-06-09,SKU0188,1337,0,17,1018
2024-06-16,SKU0188,1511,0,17,1018
2024-06-23,SKU0188,361,1538,17,1018
2024-06-30,SKU0188,1475,253,17,1018
2024-07-07,SKU0188,936,1847,17,1018
2024-07-14,SKU0188,569,754,17,1018
2024-07-21,SKU0188,1019,0,17,1018
2024-07-28,SKU0188,1127,50,17,1018
2024-08-04,SKU0188,1266,62,17,1018
2024-08-11,SKU0188,286,1685,17,1018
2024-08-18,SKU0188,1802,11,17,1018
2024-08-25,SKU0188,676,585,17,1018
2024-09-01,SKU0188,2135,101,17,1018
2024-09-08,SKU0188,253,553,17,1018
2024-09-15,SKU0188,1884,0,17,1018
2024-09-22,SKU0188,760,1278,17,1018
2024-09-29,SKU0188,2190,7,17,1018
2024-10-06,SKU0188,1388,6,17,1018
2024-10-13,SKU0188,1141,0,17,1018
2024-10-20,SKU0188,1506,156,17,1018
2024-10-27,SKU0188,1961,0,17,1018
2024-11-03,SKU0188,517,1755,17,1018
2024-11-10,SKU0188,2500,160,17,1018
2024-11-17,SKU0188,1405,260,17,1018
2024-11-24,SKU0188,1355,107,17,1018
2024-12-01,SKU0188,1696,0,17,1018
2024-12-08,SKU0188,1313,224,17,1018
2024-12-15,SKU0188,1355,0,17,1018
2024-12-22,SKU0188,2641,0,17,1018
2024-12-29,SKU0188,2443,0,17,1018
2022-01-02,SKU0189,849,0,10,846
2022-01-09,SKU0189,785,1156,10,846
2022-01-16,SKU0189,915,0,10,846
2022-01-23,SKU0189,973,0,10,846
2022-01-30,SKU0189,494,1204,10,846
2022-02-06,SKU0189,238,1432,10,846
2022-02-13,SKU0189,926,0,10,846
2022-02-20,SKU0189,329,720,10,846
2022-02-27,SKU0189,542,1021,10,846
2022-03-06,SKU0189,656,628,10,846
2022-03-13,SKU0189,403,728,10,846
2022-03-20,SKU0189,728,1337,10,846
2022-03-27,SKU0189,494,1075,10,846
2022-04-03,SKU0189,651,1549,10,846
2022-04-10,SKU0189,827,1102,10,846
2022-04-17,SKU0189,509,1428,10,846
2022-04-24,SKU0189,664,1099,10,846
2022-05-01,SKU0189,868,0,10,846
2022-05-08,SKU0189,801,1277,10,846
2022-05-15,SKU0189,985,138,10,846
2022-05-22,SKU0189,573,510,10,846
2022-05-29,SKU0189,1203,72,10,846
2022-06-05,SKU0189,682,761,10,846
2022-06-12,SKU0189,520,1499,10,846
2022-06-19,SKU0189,449,540,10,846
2022-06-26,SKU0189,809,869,10,846
2022-07-03,SKU0189,1478,233,10,846
2022-07-10,SKU0189,900,212,10,846
2022-07-17,SKU0189,532,1079,10,846
2022-07-24,SKU0189,543,1201,10,846
2022-07-31,SKU0189,452,1344,10,846
2022-08-07,SKU0189,702,1523,10,846
2022-08-14,SKU0189,828,777,10,846
2022-08-21,SKU0189,1187,0,10,846
2022-08-28,SKU0189,1111,34,10,846
2022-09-04,SKU0189,1469,0,10,846
2022-09-11,SKU0189,716,480,10,846
2022-09-18,SKU0189,878,86,10,846
2022-09-25,SKU0189,972,0,10,846
2022-10-02,SKU0189,1287,0,10,846
2022-10-09,SKU0189,744,1292,10,846
2022-10-16,SKU0189,533,656,10,846
2022-10-23,SKU0189,688,884,10,846
2022-10-30,SKU0189,702,1267,10,846
2022-11-06,SKU0189,175,585,10,846
2022-11-13,SKU0189,1459,167,10,846
2022-11-20,SKU0189,793,1661,10,846
2022-11-27,SKU0189,922,174,10,846
2022-12-04,SKU0189,961,0,10,846
2022-12-11,SKU0189,912,0,10,846
2022-12-18,SKU0189,1533,0,10,846
2022-12-25,SKU0189,970,0,10,846
2023-01-01,SKU0189,668,548,10,846
2023-01-08,SKU0189,618,710,10,846
2023-01-15,SKU0189,784,1319,10,846
2023-01-22,SKU0189,781,791,10,846
2023-01-29,SKU0189,1272,183,10,846
2023-02-05,SKU0189,261,429,10,846
2023-02-12,SKU0189,902,0,10,846
2023-02-19,SKU0189,398,617,10,846
2023-02-26,SKU0189,755,1586,10,846
2023-03-05,SKU0189,575,1344,10,846
2023-03-12,SKU0189,1287,0,10,846
2023-03-19,SKU0189,375,967,10,846
2023-03-26,SKU0189,506,490,10,846
2023-04-02,SKU0189,753,1408,10,846
2023-04-09,SKU0189,368,875,10,846
2023-04-16,SKU0189,975,0,10,846
2023-04-23,SKU0189,697,1218,10,846
2023-04-30,SKU0189,684,443,10,846
2023-05-07,SKU0189,946,0,10,846
2023-05-14,SKU0189,825,548,10,846
2023-05-21,SKU0189,540,1109,10,846
2023-05-28,SKU0189,719,914,10,846
2023-06-04,SKU0189,749,840,10,846
2023-06-11,SKU0189,558,509,10,846
2023-06-18,SKU0189,820,1332,10,846
2023-06-25,SKU0189,673,1182,10,846
2023-07-02,SKU0189,661,498,10,846
2023-07-09,SKU0189,1022,199,10,846
2023-07-16,SKU0189,533,1350,10,846
2023-07-23,SKU0189,849,196,10,846
2023-07-30,SKU0189,815,606,10,846
2023-08-06,SKU0189,284,945,10,846
2023-08-13,SKU0189,1093,0,10,846
2023-08-20,SKU0189,525,1556,10,846
2023-08-27,SKU0189,1001,0,10,846
2023-09-03,SKU0189,804,999,10,846
2023-09-10,SKU0189,994,0,10,846
2023-09-17,SKU0189,1690,0,10,846
2023-09-24,SKU0189,912,0,10,846
2023-10-01,SKU0189,1600,0,10,846
2023-10-08,SKU0189,988,0,10,846
2023-10-15,SKU0189,1188,206,10,846
2023-10-22,SKU0189,847,0,10,846
2023-10-29,SKU0189,1434,0,10,846
2023-11-05,SKU0189,1145,0,10,846
2023-11-12,SKU0189,796,1351,10,846
2023-11-19,SKU0189,1134,0,10,846
2023-11-26,SKU0189,1054,0,10,846
2023-12-03,SKU0189,806,755,10,846
2023-12-10,SKU0189,876,0,10,846
2023-12-17,SKU0189,1248,0,10,846
2023-12-24,SKU0189,781,1481,10,846
2023-12-31,SKU0189,1322,105,10,846
2024-01-07,SKU0189,929,0,10,846
2024-01-14,SKU0189,579,929,10,846
2024-01-21,SKU0189,807,1301,10,846
2024-01-28,SKU0189,559,1309,10,846
2024-02-04,SKU0189,688,646,10,846
2024-02-11,SKU0189,706,619,10,846
2024-02-18,SKU0189,1126,78,10,846
2024-02-25,SKU0189,933,0,10,846
2024-03-03,SKU0189,493,1206,10,846
2024-03-10,SKU0189,476,1494,10,846
2024-03-17,SKU0189,253,735,10,846
2024-03-24,SKU0189,625,777,10,846
2024-03-31,SKU0189,482,1353,10,846
2024-04-07,SKU0189,701,727,10,846
2024-04-14,SKU0189,942,173,10,846
2024-04-21,SKU0189,641,526,10,846
2024-04-28,SKU0189,796,611,10,846
2024-05-05,SKU0189,1083,197,10,846
2024-05-12,SKU0189,677,1292,10,846
2024-05-19,SKU0189,512,701,10,846
2024-05-26,SKU0189,550,1607,10,846
2024-06-02,SKU0189,280,494,10,846
2024-06-09,SKU0189,648,908,10,846
2024-06-16,SKU0189,805,1564,10,846
2024-06-23,SKU0189,763,1663,10,846
2024-06-30,SKU0189,776,499,10,846
2024-07-07,SKU0189,805,1407,10,846
2024-07-14,SKU0189,400,808,10,846
2024-07-21,SKU0189,1304,0,10,846
2024-07-28,SKU0189,992,251,10,846
2024-08-04,SKU0189,886,0,10,846
2024-08-11,SKU0189,948,211,10,846
2024-08-18,SKU0189,1208,0,10,846
2024-08-25,SKU0189,1232,0,10,846
2024-09-01,SKU0189,750,1244,10,846
2024-09-08,SKU0189,838,772,10,846
2024-09-15,SKU0189,1404,0,10,846
2024-09-22,SKU0189,704,925,10,846
2024-09-29,SKU0189,1185,0,10,846
2024-10-06,SKU0189,1995,198,10,846
2024-10-13,SKU0189,881,57,10,846
2024-10-20,SKU0189,796,1006,10,846
2024-10-27,SKU0189,887,0,10,846
2024-11-03,SKU0189,629,1400,10,846
2024-11-10,SKU0189,1185,0,10,846
2024-11-17,SKU0189,1734,15,10,846
2024-11-24,SKU0189,853,218,10,846
2024-12-01,SKU0189,985,0,10,846
2024-12-08,SKU0189,969,0,10,846
2024-12-15,SKU0189,1631,0,10,846
2024-12-22,SKU0189,1310,0,10,846
2024-12-29,SKU0189,1025,0,10,846
2022-01-02,SKU0190,75,104,7,139
2022-01-09,SKU0190,159,0,7,139
2022-01-16,SKU0190,319,0,7,139
2022-01-23,SKU0190,188,0,7,139
2022-01-30,SKU0190,338,0,7,139
2022-02-06,SKU0190,420,0,7,139
2022-02-13,SKU0190,634,0,7,139
2022-02-20,SKU0190,234,0,7,139
2022-02-27,SKU0190,369,0,7,139
2022-03-06,SKU0190,170,0,7,139
2022-03-13,SKU0190,402,0,7,139
2022-03-20,SKU0190,94,128,7,139
2022-03-27,SKU0190,328,0,7,139
2022-04-03,SKU0190,189,0,7,139
2022-04-10,SKU0190,201,14,7,139
2022-04-17,SKU0190,195,0,7,139
2022-04-24,SKU0190,128,219,7,139
2022-05-01,SKU0190,127,195,7,139
2022-05-08,SKU0190,64,237,7,139
2022-05-15,SKU0190,269,0,7,139
2022-05-22,SKU0190,295,31,7,139
2022-05-29,SKU0190,15,111,7,139
2022-06-05,SKU0190,354,32,7,139
2022-06-12,SKU0190,137,93,7,139
2022-06-19,SKU0190,161,28,7,139
2022-06-26,SKU0190,70,171,7,139
2022-07-03,SKU0190,181,0,7,139
2022-07-10,SKU0190,153,0,7,139
2022-07-17,SKU0190,308,0,7,139
2022-07-24,SKU0190,322,0,7,139
2022-07-31,SKU0190,271,0,7,139
2022-08-07,SKU0190,153,24,7,139
2022-08-14,SKU0190,169,9,7,139
2022-08-21,SKU0190,147,19,7,139
2022-08-28,SKU0190,258,0,7,139
2022-09-04,SKU0190,298,0,7,139
2022-09-11,SKU0190,193,0,7,139
2022-09-18,SKU0190,274,17,7,139
2022-09-25,SKU0190,42,70,7,139
2022-10-02,SKU0190,297,31,7,139
2022-10-09,SKU0190,324,0,7,139
2022-10-16,SKU0190,223,40,7,139
2022-10-23,SKU0190,246,0,7,139
2022-10-30,SKU0190,204,11,7,139
2022-11-06,SKU0190,350,41,7,139
2022-11-13,SKU0190,191,0,7,139
2022-11-20,SKU0190,322,0,7,139
2022-11-27,SKU0190,202,0,7,139
2022-12-04,SKU0190,204,0,7,139
2022-12-11,SKU0190,261,0,7,139
2022-12-18,SKU0190,814,0,7,139
2022-12-25,SKU0190,179,0,7,139
2023-01-01,SKU0190,307,0,7,139
2023-01-08,SKU0190,192,9,7,139
2023-01-15,SKU0190,182,0,7,139
2023-01-22,SKU0190,287,0,7,139
2023-01-29,SKU0190,463,0,7,139
2023-02-05,SKU0190,313,0,7,139
2023-02-12,SKU0190,293,0,7,139
2023-02-19,SKU0190,315,0,7,139
2023-02-26,SKU0190,345,8,7,139
2023-03-05,SKU0190,59,266,7,139
2023-03-12,SKU0190,394,0,7,139
2023-03-19,SKU0190,257,0,7,139
2023-03-26,SKU0190,251,27,7,139
2023-04-02,SKU0190,187,0,7,139
2023-04-09,SKU0190,228,0,7,139
2023-04-16,SKU0190,284,0,7,139
2023-04-23,SKU0190,248,0,7,139
2023-04-30,SKU0190,89,99,7,139
2023-05-07,SKU0190,214,0,7,139
2023-05-14,SKU0190,175,0,7,139
2023-05-21,SKU0190,164,0,7,139
2023-05-28,SKU0190,0,98,7,139
2023-06-04,SKU0190,191,0,7,139
2023-06-11,SKU0190,194,0,7,139
2023-06-18,SKU0190,161,0,7,139
2023-06-25,SKU0190,282,25,7,139
2023-07-02,SKU0190,231,0,7,139
2023-07-09,SKU0190,158,0,7,139
2023-07-16,SKU0190,313,0,7,139
2023-07-23,SKU0190,97,200,7,139
2023-07-30,SKU0190,125,93,7,139
2023-08-06,SKU0190,192,37,7,139
2023-08-13,SKU0190,128,101,7,139
2023-08-20,SKU0190,269,35,7,139
2023-08-27,SKU0190,139,0,7,139
2023-09-03,SKU0190,244,0,7,139
2023-09-10,SKU0190,115,137,7,139
2023-09-17,SKU0190,380,28,7,139
2023-09-24,SKU0190,331,26,7,139
2023-10-01,SKU0190,152,22,7,139
2023-10-08,SKU0190,443,0,7,139
2023-10-15,SKU0190,185,25,7,139
2023-10-22,SKU0190,303,0,7,139
2023-10-29,SKU0190,256,0,7,139
2023-11-05,SKU0190,117,221,7,139
2023-11-12,SKU0190,0,183,7,139
2023-11-19,SKU0190,279,0,7,139
2023-11-26,SKU0190,236,26,7,139
2023-12-03,SKU0190,556,0,7,139
2023-12-10,SKU0190,316,38,7,139
2023-12-17,SKU0190,387,0,7,139
2023-12-24,SKU0190,176,0,7,139
2023-12-31,SKU0190,250,0,7,139
2024-01-07,SKU0190,401,0,7,139
2024-01-14,SKU0190,0,230,7,139
2024-01-21,SKU0190,355,0,7,139
2024-01-28,SKU0190,232,0,7,139
2024-02-04,SKU0190,505,0,7,139
2024-02-11,SKU0190,159,0,7,139
2024-02-18,SKU0190,415,0,7,139
2024-02-25,SKU0190,274,3,7,139
2024-03-03,SKU0190,108,131,7,139
2024-03-10,SKU0190,176,23,7,139
2024-03-17,SKU0190,144,0,7,139
2024-03-24,SKU0190,301,0,7,139
2024-03-31,SKU0190,440,15,7,139
2024-04-07,SKU0190,213,0,7,139
2024-04-14,SKU0190,100,212,7,139
2024-04-21,SKU0190,296,0,7,139
2024-04-28,SKU0190,194,13,7,139
2024-05-05,SKU0190,42,260,7,139
2024-05-12,SKU0190,85,277,7,139
2024-05-19,SKU0190,226,0,7,139
2024-05-26,SKU0190,72,269,7,139
2024-06-02,SKU0190,375,0,7,139
2024-06-09,SKU0190,75,178,7,139
2024-06-16,SKU0190,228,14,7,139
2024-06-23,SKU0190,207,0,7,139
2024-06-30,SKU0190,88,215,7,139
2024-07-07,SKU0190,5,214,7,139
2024-07-14,SKU0190,208,0,7,139
2024-07-21,SKU0190,100,123,7,139
2024-07-28,SKU0190,198,0,7,139
2024-08-04,SKU0190,174,0,7,139
2024-08-11,SKU0190,183,29,7,139
2024-08-18,SKU0190,257,0,7,139
2024-08-25,SKU0190,90,224,7,139
2024-09-01,SKU0190,177,0,7,139
2024-09-08,SKU0190,39,263,7,139
2024-09-15,SKU0190,232,0,7,139
2024-09-22,SKU0190,268,0,7,139
2024-09-29,SKU0190,157,0,7,139
2024-10-06,SKU0190,276,29,7,139
2024-10-13,SKU0190,183,0,7,139
2024-10-20,SKU0190,127,144,7,139
2024-10-27,SKU0190,301,0,7,139
2024-11-03,SKU0190,212,24,7,139
2024-11-10,SKU0190,305,6,7,139
2024-11-17,SKU0190,188,0,7,139
2024-11-24,SKU0190,145,0,7,139
2024-12-01,SKU0190,253,0,7,139
2024-12-08,SKU0190,331,0,7,139
2024-12-15,SKU0190,393,0,7,139
2024-12-22,SKU0190,375,0,7,139
2024-12-29,SKU0190,372,0,7,139
2022-01-02,SKU0191,132,171,12,221
2022-01-09,SKU0191,131,227,12,221
2022-01-16,SKU0191,200,118,12,221
2022-01-23,SKU0191,194,205,12,221
2022-01-30,SKU0191,222,0,12,221
2022-02-06,SKU0191,202,159,12,221
2022-02-13,SKU0191,270,0,12,221
2022-02-20,SKU0191,145,402,12,221
2022-02-27,SKU0191,272,0,12,221
2022-03-06,SKU0191,227,0,12,221
2022-03-13,SKU0191,301,0,12,221
2022-03-20,SKU0191,203,391,12,221
2022-03-27,SKU0191,264,42,12,221
2022-04-03,SKU0191,329,0,12,221
2022-04-10,SKU0191,294,44,12,221
2022-04-17,SKU0191,154,386,12,221
2022-04-24,SKU0191,324,0,12,221
2022-05-01,SKU0191,236,0,12,221
2022-05-08,SKU0191,612,0,12,221
2022-05-15,SKU0191,366,0,12,221
2022-05-22,SKU0191,303,0,12,221
2022-05-29,SKU0191,455,0,12,221
2022-06-05,SKU0191,366,0,12,221
2022-06-12,SKU0191,339,0,12,221
2022-06-19,SKU0191,237,0,12,221
2022-06-26,SKU0191,420,0,12,221
2022-07-03,SKU0191,354,0,12,221
2022-07-10,SKU0191,271,14,12,221
2022-07-17,SKU0191,392,59,12,221
2022-07-24,SKU0191,354,0,12,221
2022-07-31,SKU0191,509,0,12,221
2022-08-07,SKU0191,312,0,12,221
2022-08-14,SKU0191,204,286,12,221
2022-08-21,SKU0191,419,0,12,221
2022-08-28,SKU0191,457,9,12,221
2022-09-04,SKU0191,277,0,12,221
2022-09-11,SKU0191,276,0,12,221
2022-09-18,SKU0191,300,0,12,221
2022-09-25,SKU0191,219,217,12,221
2022-10-02,SKU0191,325,0,12,221
2022-10-09,SKU0191,222,0,12,221
2022-10-16,SKU0191,346,0,12,221
2022-10-23,SKU0191,218,162,12,221
2022-10-30,SKU0191,325,0,12,221
2022-11-06,SKU0191,206,385,12,221
2022-11-13,SKU0191,270,0,12,221
2022-11-20,SKU0191,94,369,12,221
2022-11-27,SKU0191,298,45,12,221
2022-12-04,SKU0191,189,110,12,221
2022-12-11,SKU0191,372,0,12,221
2022-12-18,SKU0191,250,0,12,221
2022-12-25,SKU0191,291,0,12,221
2023-01-01,SKU0191,106,130,12,221
2023-01-08,SKU0191,252,0,12,221
2023-01-15,SKU0191,251,0,12,221
2023-01-22,SKU0191,195,133,12,221
2023-01-29,SKU0191,132,227,12,221
2023-02-05,SKU0191,221,8,12,221
2023-02-12,SKU0191,286,0,12,221
2023-02-19,SKU0191,243,0,12,221
2023-02-26,SKU0191,185,217,12,221
2023-03-05,SKU0191,222,53,12,221
2023-03-12,SKU0191,347,53,12,221
2023-03-19,SKU0191,456,53,12,221
2023-03-26,SKU0191,309,11,12,221
2023-04-02,SKU0191,267,39,12,221
2023-04-09,SKU0191,202,270,12,221
2023-04-16,SKU0191,454,0,12,221
2023-04-23,SKU0191,340,63,12,221
2023-04-30,SKU0191,209,342,12,221
2023-05-07,SKU0191,188,439,12,221
2023-05-14,SKU0191,198,217,12,221
2023-05-21,SKU0191,619,62,12,221
2023-05-28,SKU0191,440,0,12,221
2023-06-04,SKU0191,221,0,12,221
2023-06-11,SKU0191,363,0,12,221
2023-06-18,SKU0191,285,0,12,221
2023-06-25,SKU0191,330,0,12,221
2023-07-02,SKU0191,507,58,12,221
2023-07-09,SKU0191,375,0,12,221
2023-07-16,SKU0191,384,0,12,221
2023-07-23,SKU0191,429,0,12,221
2023-07-30,SKU0191,276,23,12,221
2023-08-06,SKU0191,305,0,12,221
2023-08-13,SKU0191,288,56,12,221
2023-08-20,SKU0191,439,0,12,221
2023-08-27,SKU0191,327,6,12,221
2023-09-03,SKU0191,433,0,12,221
2023-09-10,SKU0191,424,60,12,221
2023-09-17,SKU0191,194,344,12,221
2023-09-24,SKU0191,372,0,12,221
2023-10-01,SKU0191,238,0,12,221
2023-10-08,SKU0191,291,0,12,221
2023-10-15,SKU0191,241,40,12,221
2023-10-22,SKU0191,245,0,12,221
2023-10-29,SKU0191,338,0,12,221
2023-11-05,SKU0191,267,0,12,221
2023-11-12,SKU0191,260,21,12,221
2023-11-19,SKU0191,154,399,12,221
2023-11-26,SKU0191,277,0,12,221
2023-12-03,SKU0191,160,190,12,221
2023-12-10,SKU0191,207,311,12,221
2023-12-17,SKU0191,295,0,12,221
2023-12-24,SKU0191,139,355,12,221
2023-12-31,SKU0191,147,214,12,221
2024-01-07,SKU0191,169,289,12,221
2024-01-14,SKU0191,160,128,12,221
